t F Q
1.0 0.6180904522613065 0.0
1.0 0.628140703517588 0.0
1.0 0.6381909547738693 0.0
1.0 0.6482412060301508 0.0
1.0 0.6582914572864321 0.0
1.0 0.6683417085427136 0.0
1.0 0.678391959798995 0.0
1.0 0.6884422110552764 0.0
1.0 0.6984924623115578 0.0
1.0 0.7085427135678392 0.0
1.0 0.7185929648241206 0.0
1.0 0.7286432160804021 0.0
1.0 0.7386934673366834 0.0
1.0 0.7487437185929648 0.0
1.0 0.7587939698492463 0.0
1.0 0.7688442211055276 0.0
1.0 0.7788944723618091 0.0
1.0 0.7889447236180904 0.0
1.0 0.7989949748743719 0.0
1.0 0.8090452261306533 0.0
1.0 0.8190954773869347 0.0
1.0 0.8291457286432161 0.0
1.0 0.8391959798994975 0.0
1.0 0.8492462311557789 0.0
1.0 0.8592964824120604 0.0
1.0 0.8693467336683417 0.0
1.0 0.8793969849246231 0.0
1.0 0.8894472361809045 0.0
1.0 0.8994974874371859 0.0
1.0 0.9095477386934674 0.0
1.0 0.9195979899497487 0.0
1.0 0.9296482412060302 0.0
1.0 0.9396984924623115 0.0
1.0 0.949748743718593 0.0
1.0 0.9597989949748744 0.0
1.0 0.9698492462311558 0.0
1.0 0.9798994974874372 0.0
1.0 0.9899497487437187 0.0
1.0 1.0 99.5
1.0 1.0100502512562815 0.0
1.0 1.020100502512563 0.0
1.0 1.0301507537688441 0.0
1.0 1.0402010050251256 0.0
1.0 1.050251256281407 0.0
1.0 1.0603015075376885 0.0
1.0 1.07035175879397 0.0
1.0 1.0804020100502514 0.0
1.0 1.0904522613065326 0.0
1.0 1.100502512562814 0.0
1.0 1.1105527638190955 0.0
1.0 1.120603015075377 0.0
1.0 1.1306532663316584 0.0
1.0 1.1407035175879396 0.0
1.0 1.150753768844221 0.0
1.0 1.1608040201005025 0.0
1.0 1.170854271356784 0.0
1.0 1.1809045226130654 0.0
1.0 1.1909547738693467 0.0
1.0 1.2010050251256281 0.0
1.0 1.2110552763819096 0.0
1.0 1.221105527638191 0.0
1.0 1.2311557788944725 0.0
1.0 1.2412060301507537 0.0
1.0 1.2512562814070352 0.0
1.0 1.2613065326633166 0.0
1.0 1.271356783919598 0.0
1.0 1.2814070351758795 0.0
1.0 1.2914572864321607 0.0
1.0 1.3015075376884422 0.0
1.0 1.3115577889447236 0.0
1.0 1.321608040201005 0.0
1.0 1.3316582914572865 0.0
1.0 1.3417085427135678 0.0
1.0 1.3517587939698492 0.0
1.0 1.3618090452261307 0.0
1.0 1.3718592964824121 0.0
1.0 1.3819095477386936 0.0
1.0 1.3919597989949748 0.0
1.0 1.4020100502512562 0.0
1.0 1.4120603015075377 0.0
1.0 1.4221105527638191 0.0
1.0 1.4321608040201006 0.0
1.0 1.4422110552763818 0.0
1.0 1.4522613065326633 0.0
1.0 1.4623115577889447 0.0
1.0 1.4723618090452262 0.0
1.0 1.4824120603015076 0.0
1.0 1.4924623115577889 0.0
1.0 1.5025125628140703 0.0
1.0 1.5125628140703518 0.0
1.0 1.5226130653266332 0.0
1.0 1.5326633165829147 0.0
1.0 1.542713567839196 0.0
1.0 1.5527638190954773 0.0
1.0 1.5628140703517588 0.0
1.0 1.5728643216080402 0.0
1.0 1.5829145728643217 0.0
1.0 1.5929648241206031 0.0
1.0 1.6030150753768844 0.0
1.0 1.6130653266331658 0.0
1.0 1.6231155778894473 0.0
1.0 1.6331658291457287 0.0
1.0 1.6432160804020102 0.0
1.0 1.6532663316582914 0.0
1.0 1.6633165829145728 0.0
1.0 1.6733668341708543 0.0
1.0 1.6834170854271358 0.0
1.0 1.6934673366834172 0.0
1.0 1.7035175879396984 0.0
1.0 1.7135678391959799 0.0
1.0 1.7236180904522613 0.0
1.0 1.7336683417085428 0.0
1.0 1.7437185929648242 0.0
1.0 1.7537688442211055 0.0
1.0 1.763819095477387 0.0
1.0 1.7738693467336684 0.0
1.0 1.7839195979899498 0.0
1.0 1.7939698492462313 0.0
1.0 1.8040201005025125 0.0
1.0 1.814070351758794 0.0
1.0 1.8241206030150754 0.0
1.0 1.8341708542713568 0.0
1.0 1.8442211055276383 0.0
1.0 1.8542713567839195 0.0
1.0 1.864321608040201 0.0
1.0 1.8743718592964824 0.0
1.0 1.8844221105527639 0.0
1.0 1.8944723618090453 0.0
1.0 1.9045226130653266 0.0
1.0 1.914572864321608 0.0
1.0 1.9246231155778895 0.0
1.0 1.934673366834171 0.0
1.0 1.9447236180904524 0.0
1.0 1.9547738693467338 0.0
1.0 1.964824120603015 0.0
1.0 1.9748743718592965 0.0
1.0 1.984924623115578 0.0
1.0 1.9949748743718594 0.0
1.0 2.0050251256281406 0.0
1.0 2.0150753768844223 0.0
1.0 2.0251256281407035 0.0
1.0 2.0351758793969847 0.0
1.0 2.0452261306532664 0.0
1.0 2.0552763819095476 0.0
1.0 2.0653266331658293 0.0
1.0 2.0753768844221105 0.0
1.0 2.0854271356783918 0.0
1.0 2.0954773869346734 0.0
1.0 2.1055276381909547 0.0
1.0 2.1155778894472363 0.0
1.0 2.1256281407035176 0.0
1.0 2.135678391959799 0.0
1.0 2.1457286432160805 0.0
1.0 2.1557788944723617 0.0
1.0 2.1658291457286434 0.0
1.0 2.1758793969849246 0.0
1.0 2.1859296482412063 0.0
1.0 2.1959798994974875 0.0
1.0 2.2060301507537687 0.0
1.0 2.2160804020100504 0.0
1.0 2.2261306532663316 0.0
1.0 2.2361809045226133 0.0
1.0 2.2462311557788945 0.0
1.0 2.2562814070351758 0.0
1.0 2.2663316582914574 0.0
1.0 2.2763819095477387 0.0
1.0 2.2864321608040203 0.0
1.0 2.2964824120603016 0.0
1.0 2.306532663316583 0.0
1.0 2.3165829145728645 0.0
1.0 2.3266331658291457 0.0
1.0 2.3366834170854274 0.0
1.0 2.3467336683417086 0.0
1.0 2.35678391959799 0.0
1.0 2.3668341708542715 0.0
1.0 2.3768844221105527 0.0
1.0 2.3869346733668344 0.0
1.0 2.3969849246231156 0.0
1.0 2.407035175879397 0.0
1.0 2.4170854271356785 0.0
1.0 2.4271356783919598 0.0
1.0 2.4371859296482414 0.0
1.0 2.4472361809045227 0.0
1.0 2.457286432160804 0.0
1.0 2.4673366834170856 0.0
1.0 2.477386934673367 0.0
1.0 2.4874371859296485 0.0
1.0 2.4974874371859297 0.0
1.0 2.507537688442211 0.0
1.0 2.5175879396984926 0.0
1.0 2.527638190954774 0.0
1.0 2.5376884422110555 0.0
1.0 2.5477386934673367 0.0
1.0 2.557788944723618 0.0
1.0 2.5678391959798996 0.0
1.0 2.577889447236181 0.0
1.0 2.5879396984924625 0.0
1.0 2.5979899497487438 0.0
1.0 2.608040201005025 0.0
1.0 2.6180904522613067 0.0
1.0 2.628140703517588 0.0
1.0 2.6381909547738696 0.0
1.0 2.648241206030151 0.0
1.0 2.658291457286432 0.0
1.0 2.6683417085427137 0.0
1.0 2.678391959798995 0.0
1.0 2.6884422110552766 0.0
1.0 2.698492462311558 0.0
1.0 2.708542713567839 0.0
1.0 2.7185929648241207 0.0
1.0 2.728643216080402 0.0
1.0 2.7386934673366836 0.0
1.0 2.748743718592965 0.0
1.0 2.758793969849246 0.0
1.0 2.7688442211055277 0.0
1.0 2.778894472361809 0.0
1.0 2.7889447236180906 0.0
1.0 2.798994974874372 0.0
1.0 2.809045226130653 0.0
1.0 2.819095477386935 0.0
1.0 2.829145728643216 0.0
1.0 2.8391959798994977 0.0
1.0 2.849246231155779 0.0
1.0 2.85929648241206 0.0
1.0 2.869346733668342 0.0
1.0 2.879396984924623 0.0
1.0 2.8894472361809047 0.0
1.0 2.899497487437186 0.0
1.0 2.909547738693467 0.0
1.0 2.919597989949749 0.0
1.0 2.92964824120603 0.0
1.0 2.9396984924623117 0.0
1.0 2.949748743718593 0.0
1.0 2.959798994974874 0.0
1.0 2.969849246231156 0.0
1.0 2.979899497487437 0.0
1.0 2.9899497487437188 0.0
1.0 3.0 0.0
1.0 3.0100502512562817 0.0
1.0 3.020100502512563 0.0
1.0 3.030150753768844 0.0
1.0 3.040201005025126 0.0
1.0 3.050251256281407 0.0
1.0 3.0603015075376887 0.0
1.0 3.07035175879397 0.0
1.0 3.080402010050251 0.0
1.0 3.090452261306533 0.0
1.0 3.100502512562814 0.0
1.0 3.1105527638190957 0.0
1.0 3.120603015075377 0.0
1.0 3.130653266331658 0.0
1.0 3.14070351758794 0.0
1.0 3.150753768844221 0.0
1.0 3.1608040201005028 0.0
1.0 3.170854271356784 0.0
1.0 3.180904522613065 0.0
1.0 3.190954773869347 0.0
1.0 3.201005025125628 0.0
1.0 3.21105527638191 0.0
1.0 3.221105527638191 0.0
1.0 3.2311557788944723 0.0
1.0 3.241206030150754 0.0
1.0 3.251256281407035 0.0
1.0 3.261306532663317 0.0
1.0 3.271356783919598 0.0
1.0 3.2814070351758793 0.0
1.0 3.291457286432161 0.0
1.0 3.301507537688442 0.0
1.0 3.311557788944724 0.0
1.0 3.321608040201005 0.0
1.0 3.3316582914572863 0.0
1.0 3.341708542713568 0.0
1.0 3.351758793969849 0.0
1.0 3.361809045226131 0.0
1.0 3.371859296482412 0.0
1.0 3.3819095477386933 0.0
1.0 3.391959798994975 0.0
1.0 3.4020100502512562 0.0
1.0 3.412060301507538 0.0
1.0 3.422110552763819 0.0
1.0 3.4321608040201004 0.0
1.0 3.442211055276382 0.0
1.0 3.4522613065326633 0.0
1.0 3.462311557788945 0.0
1.0 3.472361809045226 0.0
1.0 3.4824120603015074 0.0
1.0 3.492462311557789 0.0
1.0 3.5025125628140703 0.0
1.0 3.512562814070352 0.0
1.0 3.522613065326633 0.0
1.0 3.5326633165829144 0.0
1.0 3.542713567839196 0.0
1.0 3.5527638190954773 0.0
1.0 3.562814070351759 0.0
1.0 3.5728643216080402 0.0
1.0 3.5829145728643215 0.0
1.0 3.592964824120603 0.0
1.0 3.6030150753768844 0.0
1.0 3.613065326633166 0.0
1.0 3.6231155778894473 0.0
1.0 3.6331658291457285 0.0
1.0 3.64321608040201 0.0
1.0 3.6532663316582914 0.0
1.0 3.663316582914573 0.0
1.0 3.6733668341708543 0.0
1.0 3.6834170854271355 0.0
1.0 3.693467336683417 0.0
1.0 3.7035175879396984 0.0
1.0 3.71356783919598 0.0
1.0 3.7236180904522613 0.0
1.0 3.7336683417085426 0.0
1.0 3.7437185929648242 0.0
1.0 3.7537688442211055 0.0
1.0 3.763819095477387 0.0
1.0 3.7738693467336684 0.0
1.0 3.7839195979899496 0.0
1.0 3.7939698492462313 0.0
1.0 3.8040201005025125 0.0
1.0 3.814070351758794 0.0
1.0 3.8241206030150754 0.0
1.0 3.8341708542713566 0.0
1.0 3.8442211055276383 0.0
1.0 3.8542713567839195 0.0
1.0 3.864321608040201 0.0
1.0 3.8743718592964824 0.0
1.0 3.884422110552764 0.0
1.0 3.8944723618090453 0.0
1.0 3.9045226130653266 0.0
1.0 3.9145728643216082 0.0
1.0 3.9246231155778895 0.0
1.0 3.934673366834171 0.0
1.0 3.9447236180904524 0.0
1.0 3.9547738693467336 0.0
1.0 3.9648241206030153 0.0
1.0 3.9748743718592965 0.0
1.0 3.984924623115578 0.0
1.0 3.9949748743718594 0.0
1.0 4.005025125628141 0.0
1.0 4.015075376884422 0.0
1.0 4.025125628140704 0.0
1.0 4.035175879396985 0.0
1.0 4.045226130653266 0.0
1.0 4.055276381909548 0.0
1.0 4.065326633165829 0.0
1.0 4.075376884422111 0.0
1.0 4.085427135678392 0.0
1.0 4.0954773869346734 0.0
1.0 4.105527638190955 0.0
1.0 4.115577889447236 0.0
1.0 4.125628140703518 0.0
1.0 4.135678391959799 0.0
1.0 4.1457286432160805 0.0
1.0 4.155778894472362 0.0
1.0 4.165829145728643 0.0
1.0 4.175879396984925 0.0
1.0 4.185929648241206 0.0
1.0 4.1959798994974875 0.0
1.0 4.206030150753769 0.0
1.0 4.21608040201005 0.0
1.0 4.226130653266332 0.0
1.0 4.236180904522613 0.0
1.0 4.2462311557788945 0.0
1.0 4.256281407035176 0.0
1.0 4.266331658291457 0.0
1.0 4.276381909547739 0.0
1.0 4.28643216080402 0.0
1.0 4.296482412060302 0.0
1.0 4.306532663316583 0.0
1.0 4.316582914572864 0.0
1.0 4.326633165829146 0.0
1.0 4.336683417085427 0.0
1.0 4.346733668341709 0.0
1.0 4.35678391959799 0.0
1.0 4.366834170854271 0.0
1.0 4.376884422110553 0.0
1.0 4.386934673366834 0.0
1.0 4.396984924623116 0.0
1.0 4.407035175879397 0.0
1.0 4.417085427135678 0.0
1.0 4.42713567839196 0.0
1.0 4.437185929648241 0.0
1.0 4.447236180904523 0.0
1.0 4.457286432160804 0.0
1.0 4.467336683417085 0.0
1.0 4.477386934673367 0.0
1.0 4.4874371859296485 0.0
1.0 4.49748743718593 0.0
1.0 4.507537688442211 0.0
1.0 4.517587939698492 0.0
1.0 4.527638190954774 0.0
1.0 4.5376884422110555 0.0
1.0 4.547738693467337 0.0
1.0 4.557788944723618 0.0
1.0 4.567839195979899 0.0
1.0 4.577889447236181 0.0
1.0 4.5879396984924625 0.0
1.0 4.597989949748744 0.0
1.0 4.608040201005025 0.0
1.0 4.618090452261306 0.0
1.0 4.628140703517588 0.0
1.0 4.63819095477387 0.0
1.0 4.648241206030151 0.0
1.0 4.658291457286432 0.0
1.0 4.668341708542713 0.0
1.0 4.678391959798995 0.0
1.0 4.688442211055277 0.0
1.0 4.698492462311558 0.0
1.0 4.708542713567839 0.0
1.0 4.71859296482412 0.0
1.0 4.728643216080402 0.0
1.0 4.738693467336684 0.0
1.0 4.748743718592965 0.0
1.0 4.758793969849246 0.0
1.0 4.768844221105527 0.0
1.0 4.778894472361809 0.0
1.0 4.788944723618091 0.0
1.0 4.798994974874372 0.0
1.0 4.809045226130653 0.0
1.0 4.819095477386934 0.0
1.0 4.8291457286432165 0.0
1.0 4.839195979899498 0.0
1.0 4.849246231155779 0.0
1.0 4.85929648241206 0.0
1.0 4.869346733668341 0.0
1.0 4.8793969849246235 0.0
1.0 4.889447236180905 0.0
1.0 4.899497487437186 0.0
1.0 4.909547738693467 0.0
1.0 4.919597989949748 0.0
1.0 4.9296482412060305 0.0
1.0 4.939698492462312 0.0
1.0 4.949748743718593 0.0
1.0 4.959798994974874 0.0
1.0 4.969849246231155 0.0
1.0 4.9798994974874375 0.0
1.0 4.989949748743719 0.0
1.0 5.0 0.0
1.0 5.010050251256281 0.0

0.8 -0.005025125628140704 -3.7164812188721915E-4
0.8 0.005025125628140704 3.7164812188721915E-4
0.8 0.01507537688442211 6.74760412992244E-4
0.8 0.02512562814070352 9.087590665666186E-4
0.8 0.035175879396984924 0.001119863005496801
0.8 0.04522613065326633 0.0013215704590278149
0.8 0.05527638190954774 0.0015202778281721504
0.8 0.06532663316582915 0.0017197973854689375
0.8 0.07537688442211056 0.0019227673252616723
0.8 0.08542713567839195 0.0021312250346103468
0.8 0.09547738693467336 0.002346881878653132
0.8 0.10552763819095477 0.00257127145748594
0.8 0.11557788944723618 0.0028058375220414047
0.8 0.12562814070351758 0.003051990584946039
0.8 0.135678391959799 0.003311147282957522
0.8 0.1457286432160804 0.003584759850516592
0.8 0.15577889447236182 0.003874339818890165
0.8 0.1658291457286432 0.00418147837890804
0.8 0.17587939698492464 0.0045078649335311615
0.8 0.18592964824120603 0.004855304850154805
0.8 0.19597989949748745 0.005225737121330127
0.8 0.20603015075376885 0.005621252463794041
0.8 0.21608040201005024 0.006044112279562663
0.8 0.22613065326633167 0.0064967688416442725
0.8 0.23618090452261306 0.006981887034741981
0.8 0.24623115577889448 0.0075023679687809845
0.8 0.2562814070351759 0.008061374784618864
0.8 0.2663316582914573 0.00866236098352666
0.8 0.2763819095477387 0.009309101632984453
0.8 0.2864321608040201 0.010005727829906703
0.8 0.2964824120603015 0.010756764838061513
0.8 0.3065326633165829 0.011567174359025436
0.8 0.3165829145728643 0.012442401445652264
0.8 0.32663316582914576 0.01338842662407287
0.8 0.33668341708542715 0.014411823855191346
0.8 0.34673366834170855 0.015519825040147097
0.8 0.35678391959798994 0.016720391857039593
0.8 0.36683417085427134 0.018022295809231172
0.8 0.3768844221105528 0.01943520746971481
0.8 0.3869346733668342 0.02096979602239692
0.8 0.3969849246231156 0.022637840330796032
0.8 0.40703517587939697 0.02445235290873099
0.8 0.4170854271356784 0.02642771832720407
0.8 0.4271356783919598 0.028579847767971674
0.8 0.4371859296482412 0.030926351628235562
0.8 0.4472361809045226 0.03348673229329547
0.8 0.457286432160804 0.03628259942540582
0.8 0.46733668341708545 0.039337910367568535
0.8 0.47738693467336685 0.04267923853004323
0.8 0.48743718592964824 0.04633607291357761
0.8 0.49748743718592964 0.05034115222418498
0.8 0.507537688442211 0.054730837345582525
0.8 0.5175879396984925 0.059545526250910134
0.8 0.5276381909547738 0.06483011574611723
0.8 0.5376884422110553 0.0706345147309037
0.8 0.5477386934673367 0.07701421392227
0.8 0.5577889447236181 0.0840309171876767
0.8 0.5678391959798995 0.09175323974929488
0.8 0.577889447236181 0.1002574785083661
0.8 0.5879396984924623 0.10962845954827372
0.8 0.5979899497487438 0.11996046744126847
0.8 0.6080402010050251 0.13135826022409042
0.8 0.6180904522613065 0.14393817271779527
0.8 0.628140703517588 0.1578293091169567
0.8 0.6381909547738693 0.1731748233022478
0.8 0.6482412060301508 0.190133281940886
0.8 0.6582914572864321 0.20888010089165415
0.8 0.6683417085427136 0.22960903943628008
0.8 0.678391959798995 0.2525337290726188
0.8 0.6884422110552764 0.27788920362198183
0.8 0.6984924623115578 0.305933384752072
0.8 0.7085427135678392 0.3369484611595818
0.8 0.7185929648241206 0.37124207998765074
0.8 0.7286432160804021 0.4091482449091047
0.8 0.7386934673366834 0.45102778597875703
0.8 0.7487437185929648 0.49726823112051877
0.8 0.7587939698492463 0.5482828672619523
0.8 0.7688442211055276 0.6045087300315458
0.8 0.7788944723618091 0.666403204117589
0.8 0.7889447236180904 0.7344388516314079
0.8 0.7989949748743719 0.8090960132801865
0.8 0.8090452261306533 0.890852647523186
0.8 0.8190954773869347 0.9801707875472074
0.8 0.8291457286432161 1.0774789071237394
0.8 0.8391959798994975 1.1831493975390288
0.8 0.8492462311557789 1.2974702733836543
0.8 0.8592964824120604 1.4206101509506894
0.8 0.8693467336683417 1.5525754865802996
0.8 0.8793969849246231 1.6931590320155165
0.8 0.8894472361809045 1.8418784691874486
0.8 0.8994974874371859 1.9979042378106608
0.8 0.9095477386934674 2.1599756755041812
0.8 0.9195979899497487 2.3263047604649687
0.8 0.9296482412060302 2.4944669873236283
0.8 0.9396984924623115 2.6612792204915556
0.8 0.949748743718593 2.8226647540943026
0.8 0.9597989949748744 2.973506255712358
0.8 0.9698492462311558 3.1074877683921662
0.8 0.9798994974874372 3.216927470964965
0.8 0.9899497487437187 3.2926034239080817
0.8 1.0 3.3235750255915315
0.8 1.0100502512562815 3.2970033382670914
0.8 1.020100502512563 3.225386655233582
0.8 1.0301507537688441 3.119429963068753
0.8 1.0402010050251256 2.988212897043237
0.8 1.050251256281407 2.8393537370232456
0.8 1.0603015075376885 2.679167931537273
0.8 1.07035175879397 2.512819730589089
0.8 1.0804020100502514 2.3444656632162304
0.8 1.0904522613065326 2.177388801979898
0.8 1.100502512562814 2.0141229989494858
0.8 1.1105527638190955 1.8565665403117304
0.8 1.120603015075377 1.7060849335223607
0.8 1.1306532663316584 1.5636027973061593
0.8 1.1407035175879396 1.4296850585601464
0.8 1.150753768844221 1.3046078621364752
0.8 1.1608040201005025 1.188419763722
0.8 1.170854271356784 1.0809938999938238
0.8 1.1809045226130654 0.982071914215215
0.8 1.1909547738693467 0.8913004620880086
0.8 1.2010050251256281 0.8082611363358849
0.8 1.2110552763819096 0.7324946345362294
0.8 1.221105527638191 0.663519958967986
0.8 1.2311557788944725 0.6008493854690501
0.8 1.2412060301507537 0.543999875849272
0.8 1.2512562814070352 0.49250153997033774
0.8 1.2613065326633166 0.44590368307474126
0.8 1.271356783919598 0.4037789043866443
0.8 1.2814070351758795 0.36572564668586127
0.8 1.2914572864321607 0.3313695350253366
0.8 1.3015075376884422 0.30036378696588195
0.8 1.3115577889447236 0.27238892708994444
0.8 1.321608040201005 0.24715199519938746
0.8 1.3316582914572865 0.22438540029534765
0.8 1.3417085427135678 0.20384554078891642
0.8 1.3517587939698492 0.18531128489372137
0.8 1.3618090452261307 0.16858238324287023
0.8 1.3718592964824121 0.1534778678765704
0.8 1.3819095477386936 0.1398344773026349
0.8 1.3919597989949748 0.12750513581536704
0.8 1.4020100502512562 0.11635750619196102
0.8 1.4120603015075377 0.1062726278456348
0.8 1.4221105527638191 0.09714364713163716
0.8 1.4321608040201006 0.08887464245905892
0.8 1.4422110552763818 0.08137954388991518
0.8 1.4522613065326633 0.07458114478339106
0.8 1.4623115577889447 0.06841020158260709
0.8 1.4723618090452262 0.06280461689279557
0.8 1.4824120603015076 0.05770870044129297
0.8 1.4924623115577889 0.053072502243479515
0.8 1.5025125628140703 0.04885121224721679
0.8 1.5125628140703518 0.04500462083057935
0.8 1.5226130653266332 0.041496634736460106
0.8 1.5326633165829147 0.038294843306631556
0.8 1.542713567839196 0.035370130199528615
0.8 1.5527638190954773 0.032696326119805635
0.8 1.5628140703517588 0.030249898438522514
0.8 1.5728643216080402 0.028009673929816015
0.8 1.5829145728643217 0.025956591185591325
0.8 1.5929648241206031 0.02407347958913998
0.8 1.6030150753768844 0.02234486202855473
0.8 1.6130653266331658 0.020756778809705192
0.8 1.6231155778894473 0.019296630485725573
0.8 1.6331658291457287 0.017953037555553896
0.8 1.6432160804020102 0.016715715198684193
0.8 1.6532663316582914 0.015575361407915565
0.8 1.6633165829145728 0.01452355705769661
0.8 1.6733668341708543 0.01355267660397545
0.8 1.6834170854271358 0.012655808253630942
0.8 1.6934673366834172 0.011826682568936308
0.8 1.7035175879396984 0.011059608586409767
0.8 1.7135678391959799 0.010349416631100262
0.8 1.7236180904522613 0.009691407098024907
0.8 1.7336683417085428 0.00908130455322421
0.8 1.7437185929648242 0.008515216578749452
0.8 1.7537688442211055 0.007989596849778081
0.8 1.763819095477387 0.007501211988816586
0.8 1.7738693467336684 0.007047111792366612
0.8 1.7839195979899498 0.006624602470192888
0.8 1.7939698492462313 0.00623122257706636
0.8 1.8040201005025125 0.005864721352121498
0.8 1.814070351758794 0.005523039212264857
0.8 1.8241206030150754 0.005204290173849062
0.8 1.8341708542713568 0.004906746001480283
0.8 1.8442211055276383 0.0046288219047128255
0.8 1.8542713567839195 0.004369063622816142
0.8 1.864321608040201 0.004126135755056163
0.8 1.8743718592964824 0.0038988112092632494
0.8 1.8844221105527639 0.0036859616550814775
0.8 1.8944723618090453 0.0034865488804041406
0.8 1.9045226130653266 0.0032996169602694217
0.8 1.914572864321608 0.0031242851570712615
0.8 1.9246231155778895 0.0029597414794681424
0.8 1.934673366834171 0.002805236834965862
0.8 1.9447236180904524 0.002660079717915726
0.8 1.9547738693467338 0.002523631380699335
0.8 1.964824120603015 0.0023953014412488437
0.8 1.9748743718592965 0.0022745438848497377
0.8 1.984924623115578 0.0021608534224568563
0.8 1.9949748743718594 0.002053762171580668
0.8 2.0050251256281406 0.0019528366292207349
0.8 2.0150753768844223 0.0018576749093813308
0.8 2.0251256281407035 0.0017679042204406547
0.8 2.0351758793969847 0.0016831785600948733
0.8 2.0452261306532664 0.001603176607792847
0.8 2.0552763819095476 0.001527599796544579
0.8 2.0653266331658293 0.0014561705477506251
0.8 2.0753768844221105 0.0013886306542831082
0.8 2.0854271356783918 0.0013247397984706103
0.8 2.0954773869346734 0.0012642741929166927
0.8 2.1055276381909547 0.0012070253332302123
0.8 2.1155778894472363 0.0011527988527786702
0.8 2.1256281407035176 0.0011014134705058043
0.8 2.135678391959799 0.001052700023692111
0.8 2.1457286432160805 0.0010065005782917877
0.8 2.1557788944723617 9.626676101602107E-4
0.8 2.1658291457286434 9.210632511001287E-4
0.8 2.1758793969849246 8.815585942092263E-4
0.8 2.1859296482412063 8.440330535124894E-4
0.8 2.1959798994974875 8.083737733155566E-4
0.8 2.2060301507537687 7.744750831246215E-4
0.8 2.2160804020100504 7.422379943489943E-4
0.8 2.2261306532663316 7.115697353379101E-4
0.8 2.2361809045226133 6.82383321607106E-4
0.8 2.2462311557788945 6.545971583862643E-4
0.8 2.2562814070351758 6.281346728683066E-4
0.8 2.2663316582914574 6.029239737683835E-4
0.8 2.2763819095477387 5.788975360063469E-4
0.8 2.2864321608040203 5.559919085136543E-4
0.8 2.2964824120603016 5.341474433357851E-4
0.8 2.306532663316583 5.133080443559861E-4
0.8 2.3165829145728645 4.934209341070198E-4
0.8 2.3266331658291457 4.744364372658294E-4
0.8 2.3366834170854274 4.563077795428691E-4
0.8 2.3467336683417086 4.3899090078439114E-4
0.8 2.35678391959799 4.224442812030935E-4
0.8 2.3668341708542715 4.0662877974121834E-4
0.8 2.3768844221105527 3.915074836511155E-4
0.8 2.3869346733668344 3.770455684522349E-4
0.8 2.3969849246231156 3.632101674911003E-4
0.8 2.407035175879397 3.499702503926046E-4
0.8 2.4170854271356785 3.372965097475327E-4
0.8 2.4271356783919598 3.251612554329569E-4
0.8 2.4371859296482414 3.135383160095647E-4
0.8 2.4472361809045227 3.0240294668341635E-4
0.8 2.457286432160804 2.9173174335944067E-4
0.8 2.4673366834170856 2.8150256235051293E-4
0.8 2.477386934673367 2.7169444533946475E-4
0.8 2.4874371859296485 2.6228754922214687E-4
0.8 2.4974874371859297 2.5326308048793564E-4
0.8 2.507537688442211 2.446032338200361E-4
0.8 2.5175879396984926 2.3629113462182364E-4
0.8 2.527638190954774 2.283107851974209E-4
0.8 2.5376884422110555 2.2064701433492445E-4
0.8 2.5477386934673367 2.1328543005930413E-4
