t F Q
1.0 0.6180904522613065 0.0
1.0 0.628140703517588 0.0
1.0 0.6381909547738693 0.0
1.0 0.6482412060301508 0.0
1.0 0.6582914572864321 0.0
1.0 0.6683417085427136 0.0
1.0 0.678391959798995 0.0
1.0 0.6884422110552764 0.0
1.0 0.6984924623115578 0.0
1.0 0.7085427135678392 0.0
1.0 0.7185929648241206 0.0
1.0 0.7286432160804021 0.0
1.0 0.7386934673366834 0.0
1.0 0.7487437185929648 0.0
1.0 0.7587939698492463 0.0
1.0 0.7688442211055276 0.0
1.0 0.7788944723618091 0.0
1.0 0.7889447236180904 0.0
1.0 0.7989949748743719 0.0
1.0 0.8090452261306533 0.0
1.0 0.8190954773869347 0.0
1.0 0.8291457286432161 0.0
1.0 0.8391959798994975 0.0
1.0 0.8492462311557789 0.0
1.0 0.8592964824120604 0.0
1.0 0.8693467336683417 0.0
1.0 0.8793969849246231 0.0
1.0 0.8894472361809045 0.0
1.0 0.8994974874371859 0.0
1.0 0.9095477386934674 0.0
1.0 0.9195979899497487 0.0
1.0 0.9296482412060302 0.0
1.0 0.9396984924623115 0.0
1.0 0.949748743718593 0.0
1.0 0.9597989949748744 0.0
1.0 0.9698492462311558 0.0
1.0 0.9798994974874372 0.0
1.0 0.9899497487437187 0.0
1.0 1.0 99.5
1.0 1.0100502512562815 0.0
1.0 1.020100502512563 0.0
1.0 1.0301507537688441 0.0
1.0 1.0402010050251256 0.0
1.0 1.050251256281407 0.0
1.0 1.0603015075376885 0.0
1.0 1.07035175879397 0.0
1.0 1.0804020100502514 0.0
1.0 1.0904522613065326 0.0
1.0 1.100502512562814 0.0
1.0 1.1105527638190955 0.0
1.0 1.120603015075377 0.0
1.0 1.1306532663316584 0.0
1.0 1.1407035175879396 0.0
1.0 1.150753768844221 0.0
1.0 1.1608040201005025 0.0
1.0 1.170854271356784 0.0
1.0 1.1809045226130654 0.0
1.0 1.1909547738693467 0.0
1.0 1.2010050251256281 0.0
1.0 1.2110552763819096 0.0
1.0 1.221105527638191 0.0
1.0 1.2311557788944725 0.0
1.0 1.2412060301507537 0.0
1.0 1.2512562814070352 0.0
1.0 1.2613065326633166 0.0
1.0 1.271356783919598 0.0
1.0 1.2814070351758795 0.0
1.0 1.2914572864321607 0.0
1.0 1.3015075376884422 0.0
1.0 1.3115577889447236 0.0
1.0 1.321608040201005 0.0
1.0 1.3316582914572865 0.0
1.0 1.3417085427135678 0.0
1.0 1.3517587939698492 0.0
1.0 1.3618090452261307 0.0
1.0 1.3718592964824121 0.0
1.0 1.3819095477386936 0.0
1.0 1.3919597989949748 0.0
1.0 1.4020100502512562 0.0
1.0 1.4120603015075377 0.0
1.0 1.4221105527638191 0.0
1.0 1.4321608040201006 0.0
1.0 1.4422110552763818 0.0
1.0 1.4522613065326633 0.0
1.0 1.4623115577889447 0.0
1.0 1.4723618090452262 0.0
1.0 1.4824120603015076 0.0
1.0 1.4924623115577889 0.0
1.0 1.5025125628140703 0.0
1.0 1.5125628140703518 0.0
1.0 1.5226130653266332 0.0
1.0 1.5326633165829147 0.0
1.0 1.542713567839196 0.0
1.0 1.5527638190954773 0.0
1.0 1.5628140703517588 0.0
1.0 1.5728643216080402 0.0
1.0 1.5829145728643217 0.0
1.0 1.5929648241206031 0.0
1.0 1.6030150753768844 0.0
1.0 1.6130653266331658 0.0
1.0 1.6231155778894473 0.0
1.0 1.6331658291457287 0.0
1.0 1.6432160804020102 0.0
1.0 1.6532663316582914 0.0
1.0 1.6633165829145728 0.0
1.0 1.6733668341708543 0.0
1.0 1.6834170854271358 0.0
1.0 1.6934673366834172 0.0
1.0 1.7035175879396984 0.0
1.0 1.7135678391959799 0.0
1.0 1.7236180904522613 0.0
1.0 1.7336683417085428 0.0
1.0 1.7437185929648242 0.0
1.0 1.7537688442211055 0.0
1.0 1.763819095477387 0.0
1.0 1.7738693467336684 0.0
1.0 1.7839195979899498 0.0
1.0 1.7939698492462313 0.0
1.0 1.8040201005025125 0.0
1.0 1.814070351758794 0.0
1.0 1.8241206030150754 0.0
1.0 1.8341708542713568 0.0
1.0 1.8442211055276383 0.0
1.0 1.8542713567839195 0.0
1.0 1.864321608040201 0.0
1.0 1.8743718592964824 0.0
1.0 1.8844221105527639 0.0
1.0 1.8944723618090453 0.0
1.0 1.9045226130653266 0.0
1.0 1.914572864321608 0.0
1.0 1.9246231155778895 0.0
1.0 1.934673366834171 0.0
1.0 1.9447236180904524 0.0
1.0 1.9547738693467338 0.0
1.0 1.964824120603015 0.0
1.0 1.9748743718592965 0.0
1.0 1.984924623115578 0.0
1.0 1.9949748743718594 0.0
1.0 2.0050251256281406 0.0
1.0 2.0150753768844223 0.0
1.0 2.0251256281407035 0.0
1.0 2.0351758793969847 0.0
1.0 2.0452261306532664 0.0
1.0 2.0552763819095476 0.0
1.0 2.0653266331658293 0.0
1.0 2.0753768844221105 0.0
1.0 2.0854271356783918 0.0
1.0 2.0954773869346734 0.0
1.0 2.1055276381909547 0.0
1.0 2.1155778894472363 0.0
1.0 2.1256281407035176 0.0
1.0 2.135678391959799 0.0
1.0 2.1457286432160805 0.0
1.0 2.1557788944723617 0.0
1.0 2.1658291457286434 0.0
1.0 2.1758793969849246 0.0
1.0 2.1859296482412063 0.0
1.0 2.1959798994974875 0.0
1.0 2.2060301507537687 0.0
1.0 2.2160804020100504 0.0
1.0 2.2261306532663316 0.0
1.0 2.2361809045226133 0.0
1.0 2.2462311557788945 0.0
1.0 2.2562814070351758 0.0
1.0 2.2663316582914574 0.0
1.0 2.2763819095477387 0.0
1.0 2.2864321608040203 0.0
1.0 2.2964824120603016 0.0
1.0 2.306532663316583 0.0
1.0 2.3165829145728645 0.0
1.0 2.3266331658291457 0.0
1.0 2.3366834170854274 0.0
1.0 2.3467336683417086 0.0
1.0 2.35678391959799 0.0
1.0 2.3668341708542715 0.0
1.0 2.3768844221105527 0.0
1.0 2.3869346733668344 0.0
1.0 2.3969849246231156 0.0
1.0 2.407035175879397 0.0
1.0 2.4170854271356785 0.0
1.0 2.4271356783919598 0.0
1.0 2.4371859296482414 0.0
1.0 2.4472361809045227 0.0
1.0 2.457286432160804 0.0
1.0 2.4673366834170856 0.0
1.0 2.477386934673367 0.0
1.0 2.4874371859296485 0.0
1.0 2.4974874371859297 0.0
1.0 2.507537688442211 0.0
1.0 2.5175879396984926 0.0
1.0 2.527638190954774 0.0
1.0 2.5376884422110555 0.0
1.0 2.5477386934673367 0.0
1.0 2.557788944723618 0.0
1.0 2.5678391959798996 0.0
1.0 2.577889447236181 0.0
1.0 2.5879396984924625 0.0
1.0 2.5979899497487438 0.0
1.0 2.608040201005025 0.0
1.0 2.6180904522613067 0.0
1.0 2.628140703517588 0.0
1.0 2.6381909547738696 0.0
1.0 2.648241206030151 0.0
1.0 2.658291457286432 0.0
1.0 2.6683417085427137 0.0
1.0 2.678391959798995 0.0
1.0 2.6884422110552766 0.0
1.0 2.698492462311558 0.0
1.0 2.708542713567839 0.0
1.0 2.7185929648241207 0.0
1.0 2.728643216080402 0.0
1.0 2.7386934673366836 0.0
1.0 2.748743718592965 0.0
1.0 2.758793969849246 0.0
1.0 2.7688442211055277 0.0
1.0 2.778894472361809 0.0
1.0 2.7889447236180906 0.0
1.0 2.798994974874372 0.0
1.0 2.809045226130653 0.0
1.0 2.819095477386935 0.0
1.0 2.829145728643216 0.0
1.0 2.8391959798994977 0.0
1.0 2.849246231155779 0.0
1.0 2.85929648241206 0.0
1.0 2.869346733668342 0.0
1.0 2.879396984924623 0.0
1.0 2.8894472361809047 0.0
1.0 2.899497487437186 0.0
1.0 2.909547738693467 0.0
1.0 2.919597989949749 0.0
1.0 2.92964824120603 0.0
1.0 2.9396984924623117 0.0
1.0 2.949748743718593 0.0
1.0 2.959798994974874 0.0
1.0 2.969849246231156 0.0
1.0 2.979899497487437 0.0
1.0 2.9899497487437188 0.0
1.0 3.0 0.0
1.0 3.0100502512562817 0.0
1.0 3.020100502512563 0.0
1.0 3.030150753768844 0.0
1.0 3.040201005025126 0.0
1.0 3.050251256281407 0.0
1.0 3.0603015075376887 0.0
1.0 3.07035175879397 0.0
1.0 3.080402010050251 0.0
1.0 3.090452261306533 0.0
1.0 3.100502512562814 0.0
1.0 3.1105527638190957 0.0
1.0 3.120603015075377 0.0
1.0 3.130653266331658 0.0
1.0 3.14070351758794 0.0
1.0 3.150753768844221 0.0
1.0 3.1608040201005028 0.0
1.0 3.170854271356784 0.0
1.0 3.180904522613065 0.0
1.0 3.190954773869347 0.0
1.0 3.201005025125628 0.0
1.0 3.21105527638191 0.0
1.0 3.221105527638191 0.0
1.0 3.2311557788944723 0.0
1.0 3.241206030150754 0.0
1.0 3.251256281407035 0.0
1.0 3.261306532663317 0.0
1.0 3.271356783919598 0.0
1.0 3.2814070351758793 0.0
1.0 3.291457286432161 0.0
1.0 3.301507537688442 0.0
1.0 3.311557788944724 0.0
1.0 3.321608040201005 0.0
1.0 3.3316582914572863 0.0
1.0 3.341708542713568 0.0
1.0 3.351758793969849 0.0
1.0 3.361809045226131 0.0
1.0 3.371859296482412 0.0
1.0 3.3819095477386933 0.0
1.0 3.391959798994975 0.0
1.0 3.4020100502512562 0.0
1.0 3.412060301507538 0.0
1.0 3.422110552763819 0.0
1.0 3.4321608040201004 0.0
1.0 3.442211055276382 0.0
1.0 3.4522613065326633 0.0
1.0 3.462311557788945 0.0
1.0 3.472361809045226 0.0
1.0 3.4824120603015074 0.0
1.0 3.492462311557789 0.0
1.0 3.5025125628140703 0.0
1.0 3.512562814070352 0.0
1.0 3.522613065326633 0.0
1.0 3.5326633165829144 0.0
1.0 3.542713567839196 0.0
1.0 3.5527638190954773 0.0
1.0 3.562814070351759 0.0
1.0 3.5728643216080402 0.0
1.0 3.5829145728643215 0.0
1.0 3.592964824120603 0.0
1.0 3.6030150753768844 0.0
1.0 3.613065326633166 0.0
1.0 3.6231155778894473 0.0
1.0 3.6331658291457285 0.0
1.0 3.64321608040201 0.0
1.0 3.6532663316582914 0.0
1.0 3.663316582914573 0.0
1.0 3.6733668341708543 0.0
1.0 3.6834170854271355 0.0
1.0 3.693467336683417 0.0
1.0 3.7035175879396984 0.0
1.0 3.71356783919598 0.0
1.0 3.7236180904522613 0.0
1.0 3.7336683417085426 0.0
1.0 3.7437185929648242 0.0
1.0 3.7537688442211055 0.0
1.0 3.763819095477387 0.0
1.0 3.7738693467336684 0.0
1.0 3.7839195979899496 0.0
1.0 3.7939698492462313 0.0
1.0 3.8040201005025125 0.0
1.0 3.814070351758794 0.0
1.0 3.8241206030150754 0.0
1.0 3.8341708542713566 0.0
1.0 3.8442211055276383 0.0
1.0 3.8542713567839195 0.0
1.0 3.864321608040201 0.0
1.0 3.8743718592964824 0.0
1.0 3.884422110552764 0.0
1.0 3.8944723618090453 0.0
1.0 3.9045226130653266 0.0
1.0 3.9145728643216082 0.0
1.0 3.9246231155778895 0.0
1.0 3.934673366834171 0.0
1.0 3.9447236180904524 0.0
1.0 3.9547738693467336 0.0
1.0 3.9648241206030153 0.0
1.0 3.9748743718592965 0.0
1.0 3.984924623115578 0.0
1.0 3.9949748743718594 0.0
1.0 4.005025125628141 0.0
1.0 4.015075376884422 0.0
1.0 4.025125628140704 0.0
1.0 4.035175879396985 0.0
1.0 4.045226130653266 0.0
1.0 4.055276381909548 0.0
1.0 4.065326633165829 0.0
1.0 4.075376884422111 0.0
1.0 4.085427135678392 0.0
1.0 4.0954773869346734 0.0
1.0 4.105527638190955 0.0
1.0 4.115577889447236 0.0
1.0 4.125628140703518 0.0
1.0 4.135678391959799 0.0
1.0 4.1457286432160805 0.0
1.0 4.155778894472362 0.0
1.0 4.165829145728643 0.0
1.0 4.175879396984925 0.0
1.0 4.185929648241206 0.0
1.0 4.1959798994974875 0.0
1.0 4.206030150753769 0.0
1.0 4.21608040201005 0.0
1.0 4.226130653266332 0.0
1.0 4.236180904522613 0.0
1.0 4.2462311557788945 0.0
1.0 4.256281407035176 0.0
1.0 4.266331658291457 0.0
1.0 4.276381909547739 0.0
1.0 4.28643216080402 0.0
1.0 4.296482412060302 0.0
1.0 4.306532663316583 0.0
1.0 4.316582914572864 0.0
1.0 4.326633165829146 0.0
1.0 4.336683417085427 0.0
1.0 4.346733668341709 0.0
1.0 4.35678391959799 0.0
1.0 4.366834170854271 0.0
1.0 4.376884422110553 0.0
1.0 4.386934673366834 0.0
1.0 4.396984924623116 0.0
1.0 4.407035175879397 0.0
1.0 4.417085427135678 0.0
1.0 4.42713567839196 0.0
1.0 4.437185929648241 0.0
1.0 4.447236180904523 0.0
1.0 4.457286432160804 0.0
1.0 4.467336683417085 0.0
1.0 4.477386934673367 0.0
1.0 4.4874371859296485 0.0
1.0 4.49748743718593 0.0
1.0 4.507537688442211 0.0
1.0 4.517587939698492 0.0
1.0 4.527638190954774 0.0
1.0 4.5376884422110555 0.0
1.0 4.547738693467337 0.0
1.0 4.557788944723618 0.0
1.0 4.567839195979899 0.0
1.0 4.577889447236181 0.0
1.0 4.5879396984924625 0.0
1.0 4.597989949748744 0.0
1.0 4.608040201005025 0.0
1.0 4.618090452261306 0.0
1.0 4.628140703517588 0.0
1.0 4.63819095477387 0.0
1.0 4.648241206030151 0.0
1.0 4.658291457286432 0.0
1.0 4.668341708542713 0.0
1.0 4.678391959798995 0.0
1.0 4.688442211055277 0.0
1.0 4.698492462311558 0.0
1.0 4.708542713567839 0.0
1.0 4.71859296482412 0.0
1.0 4.728643216080402 0.0
1.0 4.738693467336684 0.0
1.0 4.748743718592965 0.0
1.0 4.758793969849246 0.0
1.0 4.768844221105527 0.0
1.0 4.778894472361809 0.0
1.0 4.788944723618091 0.0
1.0 4.798994974874372 0.0
1.0 4.809045226130653 0.0
1.0 4.819095477386934 0.0
1.0 4.8291457286432165 0.0
1.0 4.839195979899498 0.0
1.0 4.849246231155779 0.0
1.0 4.85929648241206 0.0
1.0 4.869346733668341 0.0
1.0 4.8793969849246235 0.0
1.0 4.889447236180905 0.0
1.0 4.899497487437186 0.0
1.0 4.909547738693467 0.0
1.0 4.919597989949748 0.0
1.0 4.9296482412060305 0.0
1.0 4.939698492462312 0.0
1.0 4.949748743718593 0.0
1.0 4.959798994974874 0.0
1.0 4.969849246231155 0.0
1.0 4.9798994974874375 0.0
1.0 4.989949748743719 0.0
1.0 5.0 0.0
1.0 5.010050251256281 0.0

0.99921875 -0.005025125628140704 -3.319336993797191E-55
0.99921875 0.005025125628140704 3.319336993797191E-55
0.99921875 0.01507537688442211 1.3776007585302974E-54
0.99921875 0.02512562814070352 4.6480420664937434E-54
0.99921875 0.035175879396984924 1.481747343189404E-53
0.99921875 0.04522613065326633 4.553190978233425E-53
0.99921875 0.05527638190954774 1.3616659822886164E-52
0.99921875 0.06532663316582915 3.988246645778543E-52
0.99921875 0.07537688442211056 1.1492597766205219E-51
0.99921875 0.08542713567839195 3.2693327037555124E-51
0.99921875 0.09547738693467336 9.205697319403739E-51
0.99921875 0.10552763819095477 2.5711811991778403E-50
0.99921875 0.11557788944723618 7.135785024236723E-50
0.99921875 0.12562814070351758 1.9706699460939446E-49
0.99921875 0.135678391959799 5.422304287024113E-49
0.99921875 0.1457286432160804 1.4880326040184147E-48
0.99921875 0.15577889447236182 4.076633582376841E-48
0.99921875 0.1658291457286432 1.1158521248105602E-47
0.99921875 0.17587939698492464 3.0538254686781915E-47
0.99921875 0.18592964824120603 8.36180215647791E-47
0.99921875 0.19597989949748745 2.2920980816816296E-46
0.99921875 0.20603015075376885 6.293351345052062E-46
0.99921875 0.21608040201005024 1.7316727629815886E-45
0.99921875 0.22613065326633167 4.7773703669627767E-45
0.99921875 0.23618090452261306 1.3220329794018983E-44
0.99921875 0.24623115577889448 3.6711811677144535E-44
0.99921875 0.2562814070351759 1.0234102363937289E-43
0.99921875 0.2663316582914573 2.865075852904724E-43
0.99921875 0.2763819095477387 8.057862156933466E-43
0.99921875 0.2864321608040201 2.277454295937105E-42
0.99921875 0.2964824120603015 6.470966136239583E-42
0.99921875 0.3065326633165829 1.8489157605848847E-41
0.99921875 0.3165829145728643 5.314086656724552E-41
0.99921875 0.32663316582914576 1.5368631908213079E-40
0.99921875 0.33668341708542715 4.4736857367065725E-40
0.99921875 0.34673366834170855 1.3111292628402012E-39
0.99921875 0.35678391959798994 3.8698954663347005E-39
0.99921875 0.36683417085427134 1.1506644452669133E-38
0.99921875 0.3768844221105528 3.447579977356335E-38
0.99921875 0.3869346733668342 1.0411548021391273E-37
0.99921875 0.3969849246231156 3.170074860823477E-37
0.99921875 0.40703517587939697 9.734058717153514E-37
0.99921875 0.4170854271356784 3.015121273467843E-36
0.99921875 0.4271356783919598 9.423612698143756E-36
0.99921875 0.4371859296482412 2.972670170024054E-35
0.99921875 0.4472361809045226 9.466882206401623E-35
0.99921875 0.457286432160804 3.0444720640771516E-34
0.99921875 0.46733668341708545 9.889518740355312E-34
0.99921875 0.47738693467336685 3.2457076755707006E-33
0.99921875 0.48743718592964824 1.0765326737967177E-32
0.99921875 0.49748743718592964 3.609446456789571E-32
0.99921875 0.507537688442211 1.2236607703346777E-31
0.99921875 0.5175879396984925 4.195651134663779E-31
0.99921875 0.5276381909547738 1.4553442588320993E-30
0.99921875 0.5376884422110553 5.1082180401950294E-30
0.99921875 0.5477386934673367 1.814758015833921E-29
0.99921875 0.5577889447236181 6.527106919401593E-29
0.99921875 0.5678391959798995 2.3772843844180273E-28
0.99921875 0.577889447236181 8.77008926328292E-28
0.99921875 0.5879396984924623 3.277868245938306E-27
0.99921875 0.5979899497487438 1.2414907313856763E-26
0.99921875 0.6080402010050251 4.7660358326931526E-26
0.99921875 0.6180904522613065 1.854929088141134E-25
0.99921875 0.628140703517588 7.320562632244934E-25
0.99921875 0.6381909547738693 2.9301903287728647E-24
0.99921875 0.6482412060301508 1.1897730038667498E-23
0.99921875 0.6582914572864321 4.9014777142089774E-23
0.99921875 0.6683417085427136 2.0490698215898503E-22
0.99921875 0.678391959798995 8.693991483491283E-22
0.99921875 0.6884422110552764 3.7443235288817665E-21
0.99921875 0.6984924623115578 1.6370821895180923E-20
0.99921875 0.7085427135678392 7.266968553311069E-20
0.99921875 0.7185929648241206 3.2753300743453786E-19
0.99921875 0.7286432160804021 1.4989903943738268E-18
0.99921875 0.7386934673366834 6.966205986335431E-18
0.99921875 0.7487437185929648 3.2873569497211696E-17
0.99921875 0.7587939698492463 1.5752031307265327E-16
0.99921875 0.7688442211055276 7.663674787233845E-16
0.99921875 0.7788944723618091 3.7853365562550745E-15
0.99921875 0.7889447236180904 1.8979220675316738E-14
0.99921875 0.7989949748743719 9.65785059971485E-14
0.99921875 0.8090452261306533 4.986706294905565E-13
0.99921875 0.8190954773869347 2.6119291404148997E-12
0.99921875 0.8291457286432161 1.3873482705529827E-11
0.99921875 0.8391959798994975 7.470101569545481E-11
0.99921875 0.8492462311557789 4.075699581216517E-10
0.99921875 0.8592964824120604 2.252199433411658E-9
0.99921875 0.8693467336683417 1.2598271918652448E-8
0.99921875 0.8793969849246231 7.129525877554163E-8
0.99921875 0.8894472361809045 4.0792225310092946E-7
0.99921875 0.8994974874371859 2.3580783370746274E-6
0.99921875 0.9095477386934674 1.376182024449159E-5
0.99921875 0.9195979899497487 8.101759602934632E-5
0.99921875 0.9296482412060302 4.807227872837082E-4
0.99921875 0.9396984924623115 0.0028722760836279036
0.99921875 0.949748743718593 0.017264641468728338
0.99921875 0.9597989949748744 0.10429269646831851
0.99921875 0.9698492462311558 0.6325042403852436
0.99921875 0.9798994974874372 3.8469799293808613
0.99921875 0.9899497487437187 23.439319085547908
0.99921875 1.0 43.4068350552173
0.99921875 1.0100502512562815 23.447717141328337
0.99921875 1.020100502512563 3.845940322099469
0.99921875 1.0301507537688441 0.6313236781490811
0.99921875 1.0402010050251256 0.10383546576297382
0.99921875 1.050251256281407 0.01713082382400675
0.99921875 1.0603015075376885 0.0028381784761056105
0.99921875 1.07035175879397 4.7272914159406814E-4
0.99921875 1.0804020100502514 7.924429794330423E-5
0.99921875 1.0904522613065326 1.3383361292274537E-5
0.99921875 1.100502512562814 2.279538056350394E-6
0.99921875 1.1105527638190955 3.9195668221733595E-7
0.99921875 1.120603015075377 6.809955346001784E-8
0.99921875 1.1306532663316584 1.1966012355986458E-8
0.99921875 1.1407035175879396 2.128212351408414E-9
0.99921875 1.150753768844221 3.8342323099773964E-10
0.99921875 1.1608040201005025 7.00249820131836E-11
0.99921875 1.170854271356784 1.2972598467842273E-11
0.99921875 1.1809045226130654 2.439290425070342E-12
0.99921875 1.1909547738693467 4.658013732543812E-13
0.99921875 1.2010050251256281 9.03757987656715E-14
0.99921875 1.2110552763819096 1.7824067475556078E-14
0.99921875 1.221105527638191 3.574623618025626E-15
0.99921875 1.2311557788944725 7.292314665852054E-16
0.99921875 1.2412060301507537 1.5136759490613763E-16
0.99921875 1.2512562814070352 3.197663981050394E-17
0.99921875 1.2613065326633166 6.876149656366392E-18
0.99921875 1.271356783919598 1.5053306527448825E-18
0.99921875 1.2814070351758795 3.3553403601246736E-19
0.99921875 1.2914572864321607 7.615299962797989E-20
0.99921875 1.3015075376884422 1.759931283845701E-20
0.99921875 1.3115577889447236 4.1415334133944024E-21
0.99921875 1.321608040201005 9.923594625229779E-22
0.99921875 1.3316582914572865 2.420990576218794E-22
0.99921875 1.3417085427135678 6.013074090301195E-23
0.99921875 1.3517587939698492 1.5203123184031555E-23
0.99921875 1.3618090452261307 3.9124298900172345E-24
0.99921875 1.3718592964824121 1.0246479599342509E-24
0.99921875 1.3819095477386936 2.7305305734255952E-25
0.99921875 1.3919597989949748 7.402652972573047E-26
0.99921875 1.4020100502512562 2.041333859208983E-26
0.99921875 1.4120603015075377 5.724539997293896E-27
0.99921875 1.4221105527638191 1.63221210427098E-27
0.99921875 1.4321608040201006 4.730729428781947E-28
0.99921875 1.4422110552763818 1.3934721443031083E-28
0.99921875 1.4522613065326633 4.1704976132462014E-29
0.99921875 1.4623115577889447 1.267931084768757E-29
0.99921875 1.4723618090452262 3.91488363747071E-30
0.99921875 1.4824120603015076 1.227308103020201E-30
0.99921875 1.4924623115577889 3.9056666385464107E-31
0.99921875 1.5025125628140703 1.2613580059924943E-31
0.99921875 1.5125628140703518 4.1331177224622503E-32
0.99921875 1.5226130653266332 1.3737509924500206E-32
0.99921875 1.5326633165829147 4.630458429413191E-33
0.99921875 1.542713567839196 1.5824173726996184E-33
0.99921875 1.5527638190954773 5.481446455187587E-34
0.99921875 1.5628140703517588 1.9241689012900775E-34
0.99921875 1.5728643216080402 6.843256624321378E-35
0.99921875 1.5829145728643217 2.465204095255946E-35
0.99921875 1.5929648241206031 8.993180635180245E-36
0.99921875 1.6030150753768844 3.3215848676117975E-36
0.99921875 1.6130653266331658 1.2417996733718323E-36
0.99921875 1.6231155778894473 4.6982468291370435E-37
0.99921875 1.6331658291457287 1.798471742818343E-37
0.99921875 1.6432160804020102 6.964048837058769E-38
0.99921875 1.6532663316582914 2.7272115648884477E-38
0.99921875 1.6633165829145728 1.0799028281809958E-38
0.99921875 1.6733668341708543 4.322857621566559E-39
0.99921875 1.6834170854271358 1.7490038494554702E-39
0.99921875 1.6934673366834172 7.150871312922589E-40
0.99921875 1.7035175879396984 2.9538736747769976E-40
0.99921875 1.7135678391959799 1.232558778472942E-40
0.99921875 1.7236180904522613 5.194284566469499E-41
0.99921875 1.7336683417085428 2.2103824808240708E-41
0.99921875 1.7437185929648242 9.496323803716593E-42
0.99921875 1.7537688442211055 4.118265773935789E-42
0.99921875 1.763819095477387 1.8024778399162684E-42
0.99921875 1.7738693467336684 7.960671147012433E-43
0.99921875 1.7839195979899498 3.547175039772072E-43
0.99921875 1.7939698492462313 1.5944071886260072E-43
0.99921875 1.8040201005025125 7.228222883801723E-44
0.99921875 1.814070351758794 3.304554590165942E-44
0.99921875 1.8241206030150754 1.5232749314879845E-44
0.99921875 1.8341708542713568 7.078869410781222E-45
0.99921875 1.8442211055276383 3.315945623831977E-45
0.99921875 1.8542713567839195 1.5654809983945328E-45
0.99921875 1.864321608040201 7.447755945008752E-46
0.99921875 1.8743718592964824 3.570112862855343E-46
0.99921875 1.8844221105527639 1.7240912164879418E-46
0.99921875 1.8944723618090453 8.386958186652522E-47
0.99921875 1.9045226130653266 4.1092261554793483E-47
0.99921875 1.914572864321608 2.0275590672880793E-47
0.99921875 1.9246231155778895 1.0073784099872516E-47
0.99921875 1.934673366834171 5.03925465661096E-48
0.99921875 1.9447236180904524 2.5377247996147825E-48
0.99921875 1.9547738693467338 1.2864069947827694E-48
0.99921875 1.964824120603015 6.563267118043739E-49
0.99921875 1.9748743718592965 3.3699448536377353E-49
0.99921875 1.984924623115578 1.74116834122579E-49
0.99921875 1.9949748743718594 9.051680254089545E-50
0.99921875 2.0050251256281406 4.734175044610089E-50
0.99921875 2.0150753768844223 2.490825035659919E-50
0.99921875 2.0251256281407035 1.3182081666538268E-50
0.99921875 2.0351758793969847 7.016581969939625E-51
0.99921875 2.0452261306532664 3.756019884612006E-51
0.99921875 2.0552763819095476 2.021862142837642E-51
0.99921875 2.0653266331658293 1.0943547285607328E-51
0.99921875 2.0753768844221105 5.955386841948628E-52
0.99921875 2.0854271356783918 3.258143987096984E-52
0.99921875 2.0954773869346734 1.79185533159725E-52
0.99921875 2.1055276381909547 9.905415165244386E-53
0.99921875 2.1155778894472363 5.503575493525112E-53
0.99921875 2.1256281407035176 3.073164715489374E-53
0.99921875 2.135678391959799 1.7244963397786387E-53
0.99921875 2.1457286432160805 9.723929377285045E-54
0.99921875 2.1557788944723617 5.509251746724158E-54
0.99921875 2.1658291457286434 3.136054634544531E-54
0.99921875 2.1758793969849246 1.7934295358936574E-54
